
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000139                       # Number of seconds simulated (Second)
simTicks                                    138635500                       # Number of ticks simulated (Tick)
finalTick                                   138635500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      0.70                       # Real time elapsed on the host (Second)
hostTickRate                                199133717                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     683952                       # Number of bytes of host memory used (Byte)
simInsts                                       196928                       # Number of instructions simulated (Count)
simOps                                         197083                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   282695                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     282878                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                           277274                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.407997                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.710229                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          230373                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      835                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         219926                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    257                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                34124                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             19607                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 124                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              146068                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.505641                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.903122                       # Number of insts issued each cycle (Count)
system.l2cache.demandHits::cpu.inst               111                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data                57                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                  168                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              111                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data               57                       # number of overall hits (Count)
system.l2cache.overallHits::total                 168                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1085                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data             605                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               1690                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1085                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data            605                       # number of overall misses (Count)
system.l2cache.overallMisses::total              1690                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    108921000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data     63710000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     172631000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    108921000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data     63710000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    172631000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1196                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data           662                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             1858                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1196                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data          662                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            1858                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.907191                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.913897                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.909580                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.907191                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.913897                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.909580                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 100388.018433                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 105305.785124                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 102148.520710                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 100388.018433                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 105305.785124                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 102148.520710                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.demandMshrMisses::cpu.inst         1085                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data          605                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           1690                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         1085                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data          605                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          1690                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     87261000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data     51610000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total    138871000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     87261000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data     51610000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total    138871000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.907191                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.913897                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.909580                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.907191                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.913897                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.909580                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 80424.884793                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 85305.785124                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 82172.189349                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 80424.884793                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 85305.785124                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 82172.189349                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                         1                       # number of replacements (Count)
system.l2cache.InvalidateReq.misses::cpu.data           14                       # number of InvalidateReq misses (Count)
system.l2cache.InvalidateReq.misses::total           14                       # number of InvalidateReq misses (Count)
system.l2cache.InvalidateReq.accesses::cpu.data           14                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2cache.InvalidateReq.accesses::total           14                       # number of InvalidateReq accesses(hits+misses) (Count)
