
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000530                       # Number of seconds simulated (Second)
simTicks                                    530174500                       # Number of ticks simulated (Tick)
finalTick                                   530174500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      5.16                       # Real time elapsed on the host (Second)
hostTickRate                                102760040                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     677540                       # Number of bytes of host memory used (Byte)
simInsts                                      1673676                       # Number of instructions simulated (Count)
simOps                                        1673682                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   324387                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     324386                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          1060350                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.633546                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.578418                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         1704244                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       87                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        1691421                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    100                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                30648                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             19678                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  38                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1025084                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.650032                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.645189                       # Number of insts issued each cycle (Count)
system.l2cache.overallMisses::cpu.inst            338                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           2069                       # number of overall misses (Count)
system.l2cache.overallMisses::total              2407                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     34038500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    199925500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     233964000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     34038500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    199925500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    233964000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst           339                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          3947                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             4286                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst          339                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         3947                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            4286                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.997050                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.524196                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.561596                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.997050                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.524196                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.561596                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 100705.621302                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 96629.047849                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 97201.495638                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 100705.621302                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 96629.047849                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 97201.495638                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.demandMshrMisses::cpu.inst          338                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data         2069                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           2407                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst          338                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data         2069                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          2407                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     27318500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data    158545500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total    185864000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     27318500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data    158545500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total    185864000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.997050                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.524196                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.561596                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.997050                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.524196                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.561596                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 80823.964497                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 76629.047849                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 77218.113835                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 80823.964497                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 76629.047849                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 77218.113835                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                         0                       # number of replacements (Count)
system.l2cache.InvalidateReq.misses::cpu.data            6                       # number of InvalidateReq misses (Count)
system.l2cache.InvalidateReq.misses::total            6                       # number of InvalidateReq misses (Count)
system.l2cache.InvalidateReq.accesses::cpu.data            6                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2cache.InvalidateReq.accesses::total            6                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2cache.InvalidateReq.missRate::cpu.data            1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2cache.InvalidateReq.missRate::total            1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2cache.InvalidateReq.mshrMisses::cpu.data            6                       # number of InvalidateReq MSHR misses (Count)
system.l2cache.InvalidateReq.mshrMisses::total            6                       # number of InvalidateReq MSHR misses (Count)
system.l2cache.InvalidateReq.mshrMissLatency::cpu.data       182000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2cache.InvalidateReq.mshrMissLatency::total       182000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2cache.InvalidateReq.mshrMissRate::cpu.data            1                       # mshr miss rate for InvalidateReq accesses (Ratio)
